CIK,Ticker,Date,% change day,% change week,% change month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,textblob sentiment,NLTK Negative,NLTK Neutral,NLTK Positive
1057352,CSGP,2/26/2016,4.507922339,4.256862308,5.09930819,0.020458039,3.447067072,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.065517466,0.041,0.811,0.148
832488,MAMS,9/26/2016,0,-3.092783505,-10.13745704,0.049712211,3.436426117,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.054791237,0.034,0.831,0.134
1365555,AFSI,2/29/2016,0,-3.517382413,-133.9468303,0.012093555,3.435582822,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.052369577,0.058,0.801,0.141
1026655,CMT,3/11/2016,4.019292605,-2.733118971,19.61414791,0.028086374,3.433835846,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.042188832,0.042,0.832,0.127
914156,UFPT,3/10/2017,3.682170543,4.651162791,10.46511628,0.01578703,3.420523139,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1030469,OFG,3/16/2017,2.892561983,-0.826446281,-10.74380165,0.015533826,3.404255319,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.05650644,0.055,0.802,0.143
851310,HLIT,3/3/2017,-0.854700855,6.837606838,13.67521368,0.033592516,3.389830508,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
722830,IMMU,9/18/2017,0,-10.21314387,19.98223801,0.034123057,3.374777975,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1158324,CCOI,2/24/2016,2.028985507,0.347826087,8.492753623,0.007696722,3.372781065,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.049940529,0.051,0.827,0.122
1104349,CPLA,2/18/2016,0.456308465,0.77572439,5.270362765,0.025809366,3.346321339,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.06939454,0.04,0.831,0.129
1159167,IRBT,2/19/2016,0.95144357,2.559055118,-5.807086614,0.052164355,3.345478635,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.039557431,0.046,0.858,0.096
874499,GPOR,2/19/2016,-1.47275405,-5.375552283,10.60382916,0.027497577,3.338171263,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.03527232,0.05,0.821,0.128
1497253,ONVO,6/9/2016,-4.895104895,-1.398601399,3.846153846,0.024883637,3.333333333,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.05092651,0.045,0.825,0.13
811532,FUN,2/26/2016,0.384145277,1.344508469,8.224201152,0.014029963,3.312883436,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.099632615,0.043,0.8,0.157
1321646,KRA,2/28/2017,-0.954829233,-3.598971722,2.717590892,0.020519915,3.310294653,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
780571,ITRI,6/30/2016,2.853828306,-1.693735499,-2.204176334,0.022910535,3.29591593,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.060575007,0.042,0.82,0.138
1100682,CRL,2/12/2016,1.748300264,2.788955182,-3.149715554,0.02824416,3.276373394,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.058005815,0.04,0.805,0.155
9892,BCR,2/12/2016,1.19760479,0.430048993,4.137180185,0.015892829,3.272727273,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.046116489,0.052,0.816,0.132
95574,SGC,2/25/2016,3.259668508,,13.09392265,0.011970677,3.255282696,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.075194741,0.035,0.794,0.172
110621,RPM,7/24/2017,0,-8.492235109,-6.310202477,0.02301876,3.243562021,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1158863,WAGE,2/25/2016,2.933049947,10.60573858,8.544102019,0.024415503,3.240639369,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.03564929,0.035,0.816,0.15
1094392,RTEC,2/19/2016,2.205258694,2.290076336,-6.446140797,0.014434694,3.209019948,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.061894218,0.056,0.819,0.125
1024126,PTX,5/1/2017,0,11.41552511,16.66666667,0.042361739,3.196347032,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.047369201,0.049,0.799,0.152
761648,CDR,2/19/2016,2.250351617,4.781997187,6.188466948,0.012974944,3.165467626,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.048897352,0.062,0.803,0.134
97134,TNC,2/29/2016,0,-15.68543189,-16.35152557,0.034080104,3.15857327,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.045480968,0.049,0.806,0.145
1433270,AR,2/24/2016,5.158069884,-9.193011647,4.076539101,0.036017433,3.157894737,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.044233982,0.04,0.821,0.139
703604,LAWS,2/23/2017,-3.245436105,-5.882352941,4.868154158,0.012505484,3.143418468,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
872589,REGN,2/11/2016,-0.065352358,-12.34887267,-29.33776277,0.024776042,3.137585719,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.038079312,0.039,0.825,0.136
1500217,AAT,2/17/2017,-0.046296296,-1.62037037,-0.578703704,0.009021691,3.12355391,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
891024,PDCO,6/29/2016,2.416474049,-0.651397352,-2.563563774,0.017662894,3.122308355,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.04404796,0.054,0.817,0.129
896159,ACE,2/26/2016,3.022076951,-107.7504778,-287.8008919,0.257355787,3.116252499,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.054374455,0.081,0.786,0.133
1180145,CSII,8/25/2016,0.125891733,4.909777591,18.71590432,0.018158872,3.109243697,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.0356287,0.048,0.814,0.138
919012,AEO,3/10/2016,1.469687691,8.14451929,18.30985915,0.015241729,3.107520199,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.041614431,0.038,0.823,0.139
1539894,AFH,3/22/2017,2.621722846,2.621722846,-26.21722846,0.017755807,3.076923077,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1311538,ROX,7/29/2016,0.858420989,-8.826018619,13.54128884,0.027141001,3.06097561,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.055578923,0.044,0.828,0.128
1020214,CERS,5/31/2017,0,1.310043668,-90.82969432,0.103581158,3.056768559,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.055045829,0.047,0.82,0.133
822663,IPAR,3/13/2017,0,-3.47826087,0.434782609,0.007663739,3.043478261,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1586049,OXFD,3/1/2016,-7.511210762,-8.295964126,-32.95964126,0.026134305,3.023983316,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.05075416,0.049,0.811,0.14
1501585,HII,2/16/2017,2.019624655,5.272935124,9.683719158,0.006865111,3.01895965,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
78239,PVH,3/24/2017,2.367743214,6.231424609,9.46106598,0.013303896,2.993404363,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1050915,PWR,2/29/2016,0,6.259241005,7.589945786,0.025476984,2.957121735,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.041496158,0.053,0.811,0.135
1037038,RL,5/19/2016,0.179452669,2.557200538,-6.336922387,0.02247837,2.95505618,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.051573837,0.046,0.818,0.136
1455926,BTHI,3/30/2016,3.110466707,2.497674673,7.509438092,0.011905076,2.90538442,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.039088483,0.035,0.865,0.1
1360214,IMMY,3/21/2017,0.413223141,-2.479338843,-7.438016529,0.022073773,2.904564315,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
820318,IIVI,8/21/2017,0,-6.086956522,-17.24637681,0.014337305,2.898550725,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1411579,AMC,3/10/2017,1.990049751,2.487562189,-2.985074627,0.014203737,2.876480541,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
65172,MSB,4/14/2017,2.783171521,1.941747573,2.265372168,0.022560276,2.862849534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1331520,HOMB,2/28/2017,-1.776830135,-0.319829424,4.761904762,0.008635156,2.828212291,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1549922,SMLP,2/27/2017,0,-0.646551724,-12.71551724,0.008294687,2.801724138,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
896429,USAT,9/13/2016,2.697095436,,-8.091286307,0.017292519,2.771855011,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.027493014,0.033,0.827,0.141
96536,TAYD,8/29/2017,2.340234023,3.150315032,-17.91179118,0.020662095,2.764976959,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
715787,TILE,3/2/2016,0.803461063,-7.540173053,-4.635352287,0.04236962,2.741433022,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.050145982,0.04,0.839,0.121
875045,BIIB,2/3/2016,1.615944977,-1.046481529,-8.945013497,0.021226662,2.709915057,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.055181359,0.036,0.824,0.139
1159167,IRBT,2/17/2017,0.035984167,2.284994602,-7.17884131,0.042947709,2.699784017,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
33488,ESCA,2/28/2017,0,0.384615385,-1.153846154,0.008446113,2.692307692,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1293971,BLUE,2/22/2017,-3.040540541,-7.094594595,11.68918919,0.019720528,2.68852459,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
25743,TXMD,2/28/2017,-0.955414013,10.98726115,10.03184713,0.028967841,2.681388013,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1009829,JAKK,3/16/2017,-0.900900901,7.207207207,7.207207207,0.012015729,2.678571429,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.044797111,0.045,0.815,0.14
899749,HR,2/15/2017,0.855263158,-0.164473684,-0.52631579,0.003182337,2.654280027,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
82811,RBC,3/2/2016,0.890154887,4.165924871,0.907957985,0.01325904,2.640560445,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.055459704,0.045,0.809,0.146
1546417,BLMN,2/24/2016,1.124260355,10.65088757,0.236686391,0.036935091,2.6331538,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.044512638,0.045,0.807,0.147
715787,TILE,3/2/2017,2.301790281,5.626598465,6.905370844,0.019285502,2.617801047,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
940942,HUBG,2/24/2017,1.085883514,0.197433366,9.772951629,0.006819084,2.594810379,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
12208,BIO,2/29/2016,0,,5.800653595,0.014898286,2.584670232,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.063565427,0.062,0.814,0.124
1356104,MLNX,2/26/2016,1.920792079,10.93069307,22.01980198,0.028658065,2.584292348,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.050226595,0.05,0.819,0.131
1576169,BNFT,2/25/2016,-4.413746631,15.59973046,3.807277628,0.040353545,2.549209422,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.060985166,0.047,0.805,0.148
1572910,PSXP,2/17/2017,0.106742573,0.604874578,6.315602206,0.010648914,2.546749777,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
73756,OII,2/24/2017,0.945047252,4.795239762,0.17500875,0.025401504,2.544169611,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1471265,NWBI,2/29/2016,0,0.794281176,1.270849881,0.007838837,2.541699762,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.046502826,0.05,0.795,0.155
78890,BCO,2/24/2017,1.346153846,-1.442307692,14.42307692,0.007603768,2.53411306,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1048477,BMRN,2/27/2017,0,1.506221349,6.636105654,0.017357347,2.521283563,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.035945845,0.044,0.82,0.136
1430602,SNI,2/25/2016,-0.259515571,4.290657439,-4.844290657,0.017709251,2.519413287,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.06735927,0.033,0.814,0.153
97210,TER,2/29/2016,0,1.048218029,-2.044025157,0.008648156,2.51572327,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.040659151,0.044,0.807,0.149
730464,DV,8/25/2016,-1.265822785,-11.39240506,20.25316456,0.067591387,2.5,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.07328427,0.037,0.844,0.119
783280,DRE,2/19/2016,0.492125984,5.659448819,7.135826772,0.018331375,2.472799209,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.055644326,0.041,0.842,0.117
1571329,CPTA,3/7/2017,0.496806246,3.690560681,0.709723208,0.020387939,2.42510699,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
842633,TRS,2/26/2016,0.920245399,3.067484663,-4.969325153,0.016744932,2.414860681,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.034136872,0.044,0.799,0.157
1585364,PRGO,5/22/2017,0,-5.170964126,6.039798206,0.012899578,2.396300448,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1302028,MNTX,3/10/2017,2.838709677,1.290322581,-1.161290323,0.027899451,2.390438247,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1315399,PKBK,3/17/2017,2.068965517,,0.689655172,0.007748774,2.34741784,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
46250,HWKN,6/1/2017,0.947368421,0.105263158,-6,0.010500379,2.337938363,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1277856,CATM,3/1/2016,1.976744186,4.011627907,11.22093023,0.010614757,2.31316726,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.047394857,0.04,0.83,0.13
2098,ACU,3/10/2017,-0.567073171,-0.691056911,-3.455284553,0.015028952,2.306433032,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
844161,CHKE,4/14/2016,-0.894454383,-0.178890877,-8.586762075,0.010345226,2.304964539,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.048087654,0.036,0.841,0.123
717605,HXL,2/9/2017,0.097713504,1.309360954,0.605823725,0.008298153,2.288732394,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1060736,SGEN,2/19/2016,1.938876109,5.882352941,-22.7407164,0.040032236,2.278820375,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.046984922,0.047,0.831,0.122
1505512,RGLS,3/3/2017,0,0,-13.63636364,0.0240348,2.272727273,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
315852,RRC,2/25/2016,-0.042826552,-11.52034261,-17.25910064,0.04552833,2.268835616,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.059438231,0.051,0.814,0.135
1010612,SYKE,3/1/2017,2.472232175,-2.9738445,-0.680759584,0.008765087,2.240999265,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.061957731,0.038,0.822,0.14
1467760,ARI,2/28/2017,2.229472539,2.392604676,5.437737901,0.007723141,2.224694105,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
351569,ABCB,2/29/2016,0,1.815487217,-5.965172286,0.009682845,2.223045572,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.053270611,0.049,0.791,0.16
754811,GROW,9/14/2016,2.702702703,-6.486486486,-12.43243243,0.020465943,2.222222222,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.06042087,0.037,0.823,0.14
1800,ABT,2/19/2016,0.570983649,3.633532312,-3.711393719,0.0141851,2.218741843,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.030656403,0.04,0.83,0.13
1325964,LWLG,3/17/2017,2.578796562,1.146131805,5.085959885,0.028381949,2.205882353,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1463101,ENPH,3/16/2017,0,16.78832117,-9.489051095,0.07033025,2.189781022,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
73309,NUE,2/28/2017,-0.1118747,-3.068563209,3.947578712,0.017191789,2.187100894,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
880807,AMSC,5/25/2017,3.962703963,5.594405594,-72.49417249,0.018200367,2.184466019,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
712515,EA,5/27/2016,0.779392338,3.421400264,16.31439894,0.01316639,2.183464252,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.03806605,0.055,0.826,0.119
798354,FISV,2/23/2017,0.939947781,3.17667537,5.552654482,0.00381471,2.178878932,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1482541,SRNA,3/31/2017,-1.098901099,10.43956044,11.0989011,0.025275965,2.173913043,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
896841,AVID,3/23/2017,5.737704918,8.81147541,-22.33606557,0.073833399,2.173913043,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1464790,GAMR,3/10/2017,1.703966844,2.427471877,5.861456483,0.007584063,2.171398971,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1577368,QTS,2/29/2016,0,3.706199461,-5.480682839,0.013351539,2.156334232,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.036482632,0.049,0.826,0.125
1045810,NVDA,3/17/2016,-0.85313833,3.473491773,17.76355881,0.00886926,2.145015106,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.057709044,0.051,0.82,0.129
884940,SMRT,4/11/2016,0,-7.19754977,-12.55742726,0.015007717,2.143950995,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.061980608,0.047,0.81,0.143
101382,UMBF,2/25/2016,1.335221525,0.080922517,13.27129274,0.008276545,2.132458479,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.069586055,0.054,0.801,0.145
713676,PNC,2/28/2017,-0.707380335,-0.251513008,5.383950326,0.005610429,2.122843987,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1029199,EEFT,2/29/2016,0,0.564540739,-16.40219713,0.006878517,2.090326518,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.05118697,0.044,0.823,0.134
1375557,GUID,3/1/2017,1.443001443,-1.298701299,-4.906204906,0.019709335,2.049780381,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
915389,EMN,2/25/2016,1.053610164,1.673380849,2.897427952,0.017404074,2.035703101,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.052441851,0.034,0.827,0.14
1280452,MPWR,2/29/2016,0,0.491026075,-5.485946495,0.009077472,2.031832035,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.064564065,0.054,0.818,0.128
17313,CSWC,6/1/2017,1.983880967,2.107873528,0,0.006869886,2.024035421,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
764180,MO,6/15/2017,0.863761288,1.570475069,7.145661563,0.004398321,2.01980198,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
716133,CBB,2/24/2017,-0.506329114,-0.506329114,-13.92405063,0.018486091,2.01511335,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1109546,PMBC,3/10/2017,1.973684211,1.973684211,3.947368421,0.014493894,2.013422819,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.06596043,0.053,0.794,0.152
1145460,ALR,8/8/2016,0,3.974025974,-3.766233766,0.014914388,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.036612075,0.043,0.826,0.131
1094093,PGN,2/25/2016,1.713338246,-9.506263817,-15.14369934,0.031941489,1.9868791,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.048043298,0.044,0.768,0.188
898174,RGA,2/28/2017,0.269106566,0.707365831,3.944333385,0.002103931,1.958214478,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1444363,GCAP,3/15/2017,0.362756953,1.813784764,2.660217654,0.036435931,1.941747573,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
16058,CACI,8/21/2017,0,-3.431570448,-2.906742027,0.011073614,1.937828018,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
88941,SMTC,3/23/2017,0.443131462,-1.1816839,-4.579025111,0.012519826,1.928783383,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
946454,BTN,3/7/2016,0,1.686746988,0.722891566,0.008333823,1.927710843,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.072296682,0.05,0.799,0.15
885508,STRS,3/16/2017,4.403669725,-3.119266055,-12.66055046,0.033343402,1.919385797,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
840715,CLRO,3/16/2017,1.176470588,-9.106823529,-3.058823529,0.021471783,1.904761905,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1428205,ARR,2/15/2017,-0.511865984,-1.302931596,-1.44253141,0.003335109,1.898148148,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1381197,IBKR,2/28/2017,-2.669572324,-4.222282757,-1.198583492,0.008996546,1.883788803,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
872589,REGN,2/9/2017,1.875,-0.155555556,-3.611111111,0.016491128,1.874026893,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
1005284,PANL,2/23/2017,-2.875399361,2.233226837,-5.111821086,0.021390622,1.863354037,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.062471855,0.035,0.84,0.125
1090061,OMN,1/25/2016,0,3.298969072,-25.36082474,0.03338922,1.855670103,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.05152571,0.049,0.81,0.141
1101302,ENTG,2/17/2017,0.911161731,4.555808656,16.17312073,0.011517081,1.83908046,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.060582906,0.047,0.826,0.128
96223,LUK,2/27/2017,0,1.644988523,9.181331293,0.006007573,1.836266259,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1409171,TITN,4/7/2017,0.921052632,-0.921052632,12.69736842,0.04447069,1.792828685,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
69733,NATH,6/9/2017,0.1614205,-4.19693301,-15.89991929,0.010026648,1.778496362,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
730255,CAMP,5/15/2017,0,0.534759358,14.17112299,0.009698052,1.764705882,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1049782,BRKL,3/2/2016,1.545454545,6.454545455,0.181818182,0.010851129,1.754385965,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.065338241,0.057,0.801,0.142
95552,SUP,3/3/2017,2.285714286,10.28571429,11.80952381,0.028414983,1.754385965,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,
86115,SFE,3/4/2016,-2.354920101,-0.504625736,-7.40117746,0.023812151,1.725554643,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.062409222,0.044,0.82,0.136
66756,ALE,2/15/2017,0.897884645,-0.152183838,4.032871709,0.004654263,1.71990172,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
1057083,PCTI,3/15/2017,1.340033501,5.862646566,4.690117253,0.014328552,1.697792869,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.064263612,0.039,0.824,0.137
109198,TJX,3/28/2017,0.457375175,0.78770169,0.114343794,0.005255155,1.697511168,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,0.051346457,0.039,0.819,0.142
799698,CYTR,3/15/2017,1.876930387,1.259206462,-1.80565455,0.014082865,1.694915254,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,
